,סמל ועדה,מצביעים,פסולים,מחוז,אזור טבעי,מעמד מונציפאלי,שיוך מטרופוליני,דת יישוב,סך הכל אוכלוסייה 2018,מזה: יהודים,ערבים,שנת ייסוד,צורת יישוב שוטפת,השתייכות ארגונית,קואורדינטות,גובה,מרחב משטרה,אשכול רשויות מקומיות,label
918,19,2851,6,4,421.0,20.0,141.0,1.0,6044.0,5836.0,13.0,2007.0,180,0.0,2001068308.0,81.0,10002155.0,0.0,False
1003,10,1434,2,4,411.0,18.0,141.0,1.0,3343.0,3293.0,7.0,1937.0,190,0.0,1920868938.0,40.0,15000060.0,0.0,False
179,10,1433,2,4,411.0,18.0,141.0,1.0,3343.0,3293.0,7.0,1937.0,190,0.0,1920868938.0,40.0,15000060.0,0.0,False
1004,19,166,2,4,421.0,20.0,141.0,1.0,318.0,315.0,0.0,1970.0,320,9.0,2014368303.0,160.0,10002155.0,0.0,False
764,19,169,1,4,421.0,20.0,141.0,1.0,318.0,315.0,0.0,1970.0,320,9.0,2014368303.0,160.0,10002155.0,0.0,False
1005,6,216,2,2,243.0,52.0,0.0,1.0,335.0,327.0,3.0,1950.0,310,1.0,2296776797.0,597.0,10004484.0,212.0,False
565,6,213,1,2,243.0,52.0,0.0,1.0,335.0,327.0,3.0,1950.0,310,1.0,2296776797.0,597.0,10004484.0,212.0,False
1006,6,557,0,2,242.0,56.0,241.0,1.0,907.0,888.0,1.0,1981.0,370,9.0,2239675642.0,257.0,10004465.0,210.0,False
823,6,541,1,2,242.0,56.0,241.0,1.0,907.0,888.0,1.0,1981.0,370,9.0,2239675642.0,257.0,10004465.0,210.0,False
1007,5,482,0,2,237.0,9.0,0.0,1.0,970.0,835.0,119.0,1949.0,310,1.0,2263973898.0,181.0,15002369.0,213.0,False
439,5,472,1,2,237.0,9.0,0.0,1.0,970.0,835.0,119.0,1949.0,310,1.0,2263973898.0,181.0,15002369.0,213.0,False
1008,2,518,3,1,112.0,26.0,0.0,1.0,1016.0,1010.0,0.0,1950.0,310,1.0,1935863467.0,142.0,15000597.0,0.0,False
584,2,498,3,1,112.0,26.0,0.0,1.0,1016.0,1010.0,0.0,1950.0,310,1.0,1935863467.0,142.0,15000597.0,0.0,False
1009,5,742,3,2,232.0,8.0,0.0,2.0,1609.0,1.0,1608.0,1949.0,450,0.0,2306371428.0,90.0,10004394.0,213.0,False
454,5,631,4,2,232.0,8.0,0.0,2.0,1609.0,1.0,1608.0,1949.0,450,0.0,2306371428.0,90.0,10004394.0,213.0,False
1010,12,412,3,4,432.0,40.0,133.0,1.0,956.0,956.0,0.0,1949.0,310,2.0,1865065672.0,26.0,10002207.0,0.0,False
424,12,415,0,4,432.0,40.0,133.0,1.0,956.0,956.0,0.0,1949.0,310,2.0,1865065672.0,26.0,10002207.0,0.0,False
1011,2,207,2,1,112.0,26.0,444.0,1.0,392.0,385.0,0.0,1958.0,310,1.0,1947461865.0,307.0,15000597.0,0.0,False
723,2,217,0,1,112.0,26.0,444.0,1.0,392.0,385.0,0.0,1958.0,310,1.0,1947461865.0,307.0,15000597.0,0.0,False
1012,3,14713,91,2,212.0,0.0,0.0,1.0,35715.0,32971.0,820.0,0.0,160,0.0,2475776332.0,176.0,10004528.0,211.0,True
1195,3,14236,96,2,212.0,0.0,0.0,1.0,35715.0,32971.0,820.0,0.0,160,0.0,2475776332.0,176.0,10004528.0,211.0,True
1013,9,512,0,3,321.0,15.0,243.0,1.0,1106.0,1084.0,1.0,1949.0,310,1.0,1954072827.0,15.0,10004333.0,0.0,False
438,9,534,1,3,321.0,15.0,243.0,1.0,1106.0,1084.0,1.0,1949.0,310,1.0,1954072827.0,15.0,10004333.0,0.0,False
1014,2,555,3,1,112.0,26.0,444.0,1.0,919.0,903.0,0.0,1948.0,330,15.0,1971663005.0,180.0,15000597.0,0.0,False
401,2,543,2,1,112.0,26.0,444.0,1.0,919.0,903.0,0.0,1948.0,330,15.0,1971663005.0,180.0,15000597.0,0.0,False
1015,18,430,3,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2160057200.0,0.0,10001911.0,0.0,False
835,18,408,4,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2160057200.0,0.0,10001911.0,0.0,False
1016,13,434,1,4,441.0,29.0,143.0,1.0,976.0,976.0,0.0,1941.0,330,3.0,1735563595.0,40.0,10001821.0,420.0,False
226,13,437,1,4,441.0,29.0,143.0,1.0,976.0,976.0,0.0,1941.0,330,3.0,1735563595.0,40.0,10001821.0,420.0,False
1017,19,2085,2,7,0.0,99.0,145.0,1.0,4596.0,4576.0,0.0,1977.0,190,0.0,2152868054.0,345.0,10003262.0,0.0,False
1015,19,2107,5,7,0.0,99.0,145.0,1.0,4596.0,4576.0,0.0,1977.0,190,0.0,2152868054.0,345.0,10003262.0,0.0,False
1018,10,11719,28,4,411.0,99.0,141.0,1.0,22490.0,22056.0,24.0,1933.0,160,0.0,1926468743.0,30.0,15000060.0,410.0,False
124,10,11682,24,4,411.0,99.0,141.0,1.0,22490.0,22056.0,24.0,1933.0,160,0.0,1926468743.0,30.0,15000060.0,410.0,False
1019,3,283,1,2,293.0,71.0,0.0,1.0,452.0,429.0,0.0,1985.0,310,7.0,2655777064.0,447.0,10004579.0,211.0,False
1157,3,267,5,2,293.0,71.0,0.0,1.0,452.0,429.0,0.0,1985.0,310,7.0,2655777064.0,447.0,10004579.0,211.0,False
1020,2,725,1,7,0.0,76.0,445.0,1.0,1565.0,1548.0,0.0,1985.0,370,9.0,2294162889.0,410.0,10003314.0,0.0,False
1121,2,709,2,7,0.0,76.0,445.0,1.0,1565.0,1548.0,0.0,1985.0,370,9.0,2294162889.0,410.0,10003314.0,0.0,False
1021,13,879,3,4,441.0,28.0,143.0,1.0,1619.0,1602.0,0.0,1949.0,310,1.0,1807863592.0,39.0,15002488.0,420.0,False
441,13,899,2,4,441.0,28.0,143.0,1.0,1619.0,1602.0,0.0,1949.0,310,1.0,1807863592.0,39.0,15002488.0,420.0,False
1022,3,138,0,2,214.0,1.0,0.0,1.0,252.0,250.0,0.0,1980.0,330,15.0,2447075593.0,53.0,10004552.0,211.0,False
817,3,123,0,2,214.0,1.0,0.0,1.0,252.0,250.0,0.0,1980.0,330,15.0,2447075593.0,53.0,10004552.0,211.0,False
1023,18,385,4,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2110057800.0,0.0,10001937.0,0.0,False
676,18,406,10,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2110057800.0,0.0,10001937.0,0.0,False
1024,18,118,1,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2020058100.0,0.0,10001937.0,0.0,False
683,18,94,0,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2020058100.0,0.0,10001937.0,0.0,False
1025,17,183,0,6,611.0,34.0,0.0,1.0,542.0,542.0,0.0,1950.0,310,19.0,1745361889.0,60.0,10001813.0,0.0,False
558,17,141,1,6,611.0,34.0,0.0,1.0,542.0,542.0,0.0,1950.0,310,19.0,1745361889.0,60.0,10001813.0,0.0,False
1026,6,465,0,2,241.0,56.0,241.0,1.0,925.0,916.0,0.0,1982.0,370,10.0,2239274992.0,381.0,10004513.0,210.0,False
791,6,474,0,2,241.0,56.0,241.0,1.0,925.0,916.0,0.0,1982.0,370,10.0,2239274992.0,381.0,10004513.0,210.0,False
1027,18,225,0,6,625.0,53.0,0.0,1.0,470.0,429.0,1.0,1970.0,330,15.0,2056243123.0,105.0,10001955.0,0.0,False
705,18,234,1,6,625.0,53.0,0.0,1.0,470.0,429.0,1.0,1970.0,330,15.0,2056243123.0,105.0,10001955.0,0.0,False
1028,9,3201,5,3,324.0,15.0,0.0,1.0,5170.0,4984.0,21.0,1977.0,180,0.0,1916171254.0,5.0,10004261.0,0.0,False
780,9,3143,10,3,324.0,15.0,0.0,1.0,5170.0,4984.0,21.0,1977.0,180,0.0,1916171254.0,5.0,10004261.0,0.0,False
1029,18,301,0,6,621.0,42.0,0.0,1.0,631.0,626.0,1.0,1954.0,310,10.0,1694059538.0,160.0,10001930.0,620.0,False
291,18,286,0,6,621.0,42.0,0.0,1.0,631.0,626.0,1.0,1954.0,310,10.0,1694059538.0,160.0,10001930.0,620.0,False
1030,2,222,0,7,0.0,74.0,0.0,1.0,416.0,407.0,0.0,1968.0,330,15.0,2443462865.0,-383.0,10003314.0,0.0,False
1037,2,221,2,7,0.0,74.0,0.0,1.0,416.0,407.0,0.0,1968.0,330,15.0,2443462865.0,-383.0,10003314.0,0.0,False
1031,10,10437,46,4,412.0,0.0,141.0,2.0,22788.0,28.0,22740.0,1949.0,260,0.0,1980468829.0,35.0,10002155.0,410.0,True
456,10,9296,49,4,412.0,0.0,141.0,2.0,22788.0,28.0,22740.0,1949.0,260,0.0,1980468829.0,35.0,10002155.0,410.0,True
1032,3,142,1,2,292.0,71.0,0.0,1.0,298.0,276.0,0.0,1984.0,370,9.0,2648178199.0,601.0,10004579.0,211.0,False
1156,3,140,1,2,292.0,71.0,0.0,1.0,298.0,276.0,0.0,1984.0,370,9.0,2648178199.0,601.0,10004579.0,211.0,False
1033,9,1496,2,3,323.0,14.0,0.0,1.0,2878.0,2624.0,43.0,1982.0,190,0.0,2099971023.0,194.0,10004233.0,0.0,False
844,9,1554,2,3,323.0,14.0,0.0,1.0,2878.0,2624.0,43.0,1982.0,190,0.0,2099971023.0,194.0,10004233.0,0.0,False
1034,18,883,4,6,623.0,68.0,0.0,2.0,2302.0,0.0,2302.0,1949.0,290,0.0,1982455466.0,500.0,10001918.0,610.0,False
920,18,927,4,6,623.0,68.0,0.0,2.0,2302.0,0.0,2302.0,1949.0,290,0.0,1982455466.0,500.0,10001918.0,610.0,False
1035,3,3523,25,2,293.0,99.0,0.0,1.0,7132.0,5791.0,79.0,1977.0,180,0.0,2646576650.0,247.0,10004579.0,211.0,False
1160,3,3468,28,2,293.0,99.0,0.0,1.0,7132.0,5791.0,79.0,1977.0,180,0.0,2646576650.0,247.0,10004579.0,211.0,False
1036,16,21506,59,5,512.0,0.0,122.0,1.0,39986.0,38968.0,37.0,1939.0,160,0.0,1866466309.0,37.0,10001516.0,0.0,True
1001,16,21497,81,5,512.0,0.0,122.0,1.0,39986.0,38968.0,37.0,1939.0,160,0.0,1866466309.0,37.0,10001516.0,0.0,True
1037,2,3284,16,7,0.0,99.0,0.0,1.0,7323.0,7166.0,1.0,1972.0,180,0.0,2112660481.0,787.0,15003512.0,0.0,False
1047,2,3371,15,7,0.0,99.0,0.0,1.0,7323.0,7166.0,1.0,1972.0,180,0.0,2112660481.0,787.0,15003512.0,0.0,False
1038,8,31314,192,3,311.0,0.0,222.0,1.0,58267.0,53785.0,113.0,1925.0,150,0.0,2104674551.0,1.0,10004207.0,310.0,True
1183,8,30803,164,3,311.0,0.0,222.0,1.0,58267.0,53785.0,113.0,1925.0,150,0.0,2104674551.0,1.0,10004207.0,310.0,True
1039,8,22028,146,3,311.0,0.0,221.0,1.0,39927.0,36404.0,44.0,1934.0,160,0.0,2087274931.0,7.0,10004207.0,310.0,True
1209,8,21729,133,3,311.0,0.0,221.0,1.0,39927.0,36404.0,44.0,1934.0,160,0.0,2087274931.0,7.0,10004207.0,310.0,True
1040,17,29040,273,6,612.0,0.0,0.0,1.0,54973.0,51569.0,56.0,1954.0,150,0.0,1777861298.0,90.0,10001813.0,0.0,True
1002,17,28233,236,6,612.0,0.0,0.0,1.0,54973.0,51569.0,56.0,1954.0,150,0.0,1777861298.0,90.0,10001813.0,0.0,True
1041,8,9469,14,3,311.0,99.0,222.0,1.0,18121.0,17583.0,93.0,1937.0,170,0.0,2121573567.0,10.0,10004207.0,0.0,False
993,8,9474,25,3,311.0,99.0,222.0,1.0,18121.0,17583.0,93.0,1937.0,170,0.0,2121573567.0,10.0,10004207.0,0.0,False
1042,8,21016,188,3,311.0,0.0,221.0,1.0,39909.0,33767.0,80.0,1941.0,160,0.0,2070575044.0,0.0,10004207.0,310.0,True
1210,8,20697,203,3,311.0,0.0,221.0,1.0,39909.0,33767.0,80.0,1941.0,160,0.0,2070575044.0,0.0,10004207.0,310.0,True
1043,2,2577,18,1,111.0,99.0,444.0,1.0,5565.0,5545.0,0.0,1975.0,180,0.0,2097463458.0,660.0,10002475.0,0.0,False
755,2,2554,17,1,111.0,99.0,444.0,1.0,5565.0,5545.0,0.0,1975.0,180,0.0,2097463458.0,660.0,10002475.0,0.0,False
1044,8,24829,154,3,311.0,0.0,221.0,1.0,42014.0,38022.0,44.0,1934.0,160,0.0,2077874900.0,8.0,10004207.0,310.0,True
1196,8,24680,187,3,311.0,0.0,221.0,1.0,42014.0,38022.0,44.0,1934.0,160,0.0,2077874900.0,8.0,10004207.0,310.0,True
1045,17,11944,82,6,611.0,0.0,143.0,1.0,23124.0,22677.0,60.0,1951.0,160,0.0,1759862672.0,50.0,10001821.0,420.0,True
696,17,11547,82,6,611.0,0.0,143.0,1.0,23124.0,22677.0,60.0,1951.0,160,0.0,1759862672.0,50.0,10001821.0,420.0,True
1046,19,362,1,7,0.0,72.0,145.0,1.0,937.0,936.0,0.0,1983.0,370,2.0,2107066931.0,390.0,10003262.0,0.0,False
1097,19,360,0,7,0.0,72.0,145.0,1.0,937.0,936.0,0.0,1983.0,370,2.0,2107066931.0,390.0,10003262.0,0.0,False
1047,2,205,0,1,111.0,26.0,444.0,1.0,459.0,414.0,8.0,1920.0,330,15.0,2114063531.0,631.0,10002475.0,0.0,False
48,2,209,0,1,111.0,26.0,444.0,1.0,459.0,414.0,8.0,1920.0,330,15.0,2114063531.0,631.0,10002475.0,0.0,False
1048,13,5904,40,4,441.0,99.0,133.0,1.0,10999.0,10582.0,64.0,1948.0,170,0.0,1833664101.0,44.0,10002241.0,420.0,True
336,13,5785,51,4,441.0,99.0,133.0,1.0,10999.0,10582.0,64.0,1948.0,170,0.0,1833664101.0,44.0,10002241.0,420.0,True
1049,3,11200,69,2,211.0,0.0,0.0,1.0,22625.0,20163.0,823.0,1950.0,160,0.0,2538579075.0,77.0,10004591.0,211.0,True
1009,3,10981,73,2,211.0,0.0,0.0,1.0,22625.0,20163.0,823.0,1950.0,160,0.0,2538579075.0,77.0,10004591.0,211.0,True
1050,19,4151,14,7,0.0,99.0,145.0,1.0,7713.0,7445.0,12.0,1978.0,180,0.0,2088767522.0,177.0,10003262.0,0.0,False
1059,19,4045,12,7,0.0,99.0,145.0,1.0,7713.0,7445.0,12.0,1978.0,180,0.0,2088767522.0,177.0,10003262.0,0.0,False
1051,3,310,2,2,292.0,71.0,0.0,1.0,784.0,784.0,0.0,1974.0,320,2.0,2759276515.0,673.0,10004579.0,211.0,False
1142,3,313,0,2,292.0,71.0,0.0,1.0,784.0,784.0,0.0,1974.0,320,2.0,2759276515.0,673.0,10004579.0,211.0,False
1052,6,4065,48,2,242.0,99.0,0.0,2.0,7650.0,7.0,7637.0,1949.0,280,0.0,2346676039.0,262.0,10004465.0,210.0,True
390,6,3893,48,2,242.0,99.0,0.0,2.0,7650.0,7.0,7637.0,1949.0,280,0.0,2346676039.0,262.0,10004465.0,210.0,True
1053,6,183,3,2,242.0,56.0,0.0,2.0,381.0,0.0,381.0,1949.0,450,0.0,2351775772.0,188.0,10004465.0,210.0,False
909,6,189,1,2,242.0,56.0,0.0,2.0,381.0,0.0,381.0,1949.0,450,0.0,2351775772.0,188.0,10004465.0,210.0,False
1054,8,286,2,3,311.0,12.0,222.0,2.0,624.0,0.0,624.0,1949.0,450,0.0,2147974196.0,40.0,10004207.0,0.0,False
687,8,239,2,3,311.0,12.0,222.0,2.0,624.0,0.0,624.0,1949.0,450,0.0,2147974196.0,40.0,10004207.0,0.0,False
1055,11,33310,94,4,422.0,0.0,142.0,1.0,56344.0,55216.0,31.0,1950.0,150,0.0,1961966686.0,29.0,10002168.0,0.0,True
1003,11,32018,109,4,422.0,0.0,142.0,1.0,56344.0,55216.0,31.0,1950.0,150,0.0,1961966686.0,29.0,10002168.0,0.0,True
1056,3,1670,6,2,213.0,99.0,0.0,1.0,3120.0,3007.0,39.0,1882.0,190,0.0,2510676379.0,150.0,10004540.0,211.0,False
11,3,1730,3,2,213.0,99.0,0.0,1.0,3120.0,3007.0,39.0,1882.0,190,0.0,2510676379.0,150.0,10004540.0,211.0,False
1057,2,414,1,7,0.0,76.0,445.0,1.0,926.0,926.0,0.0,1969.0,330,3.0,2119361950.0,828.0,15000586.0,0.0,False
1038,2,411,1,7,0.0,76.0,445.0,1.0,926.0,926.0,0.0,1969.0,330,3.0,2119361950.0,828.0,15000586.0,0.0,False
1058,13,138490,596,4,442.0,0.0,133.0,1.0,251719.0,230017.0,194.0,1882.0,130,0.0,1812465293.0,2.0,10002207.0,0.0,True
1197,13,137633,655,4,442.0,0.0,133.0,1.0,251719.0,230017.0,194.0,1882.0,130,0.0,1812465293.0,2.0,10002207.0,0.0,True
1059,19,1024,1,7,0.0,72.0,145.0,1.0,2466.0,2466.0,0.0,1991.0,190,0.0,2123066950.0,354.0,10003262.0,0.0,False
1130,19,982,0,7,0.0,72.0,145.0,1.0,2466.0,2466.0,0.0,1991.0,190,0.0,2123066950.0,354.0,10003262.0,0.0,False
1060,17,441,0,6,611.0,35.0,0.0,1.0,766.0,757.0,0.0,1948.0,330,15.0,1826563130.0,69.0,10001821.0,420.0,False
399,17,414,0,6,611.0,35.0,0.0,1.0,766.0,757.0,0.0,1948.0,330,15.0,1826563130.0,69.0,10001821.0,420.0,False
1061,18,421,2,6,626.0,48.0,0.0,1.0,1081.0,958.0,7.0,1943.0,330,15.0,1734455040.0,275.0,10001918.0,610.0,False
242,18,437,3,6,626.0,48.0,0.0,1.0,1081.0,958.0,7.0,1943.0,330,15.0,1734455040.0,275.0,10001918.0,610.0,False
1062,6,621,2,2,245.0,4.0,241.0,1.0,1085.0,1077.0,0.0,1946.0,320,15.0,2096576475.0,12.0,10004302.0,212.0,False
274,6,580,0,2,245.0,4.0,241.0,1.0,1085.0,1077.0,0.0,1946.0,320,15.0,2096576475.0,12.0,10004302.0,212.0,False
1063,9,290,0,3,323.0,14.0,0.0,1.0,465.0,454.0,0.0,1948.0,330,15.0,2034971443.0,89.0,10004233.0,0.0,False
318,9,288,0,3,323.0,14.0,0.0,1.0,465.0,454.0,0.0,1948.0,330,15.0,2034971443.0,89.0,10004233.0,0.0,False
1064,18,22545,157,6,623.0,0.0,341.0,2.0,69032.0,91.0,68904.0,1949.0,250,0.0,1765758882.0,167.0,10001946.0,620.0,True
775,18,19770,197,6,623.0,0.0,341.0,2.0,69032.0,91.0,68904.0,1949.0,250,0.0,1765758882.0,167.0,10001946.0,620.0,True
1065,17,350,2,6,612.0,34.0,0.0,1.0,556.0,556.0,0.0,1953.0,310,2.0,1747761753.0,73.0,10001813.0,0.0,False
979,17,347,0,6,612.0,34.0,0.0,1.0,556.0,556.0,0.0,1953.0,310,2.0,1747761753.0,73.0,10001813.0,0.0,False
1066,5,181,0,2,231.0,7.0,0.0,1.0,436.0,430.0,3.0,1952.0,310,2.0,2447470611.0,-118.0,10004568.0,214.0,False
958,5,181,0,2,231.0,7.0,0.0,1.0,436.0,430.0,3.0,1952.0,310,2.0,2447470611.0,-118.0,10004568.0,214.0,False
1067,17,354,2,6,614.0,37.0,0.0,1.0,687.0,622.0,30.0,1944.0,330,15.0,1720360070.0,150.0,10001829.0,620.0,False
249,17,347,0,6,614.0,37.0,0.0,1.0,687.0,622.0,30.0,1944.0,330,15.0,1720360070.0,150.0,10001829.0,620.0,False
1068,5,584,3,2,237.0,65.0,0.0,2.0,1191.0,0.0,1191.0,1949.0,450,0.0,2294274370.0,158.0,15002369.0,214.0,False
386,5,576,5,2,237.0,65.0,0.0,2.0,1191.0,0.0,1191.0,1949.0,450,0.0,2294274370.0,158.0,15002369.0,214.0,False
1069,5,651,3,2,237.0,65.0,0.0,2.0,1995.0,0.0,1995.0,1949.0,450,0.0,2288574255.0,160.0,15002369.0,214.0,False
690,5,588,6,2,237.0,65.0,0.0,2.0,1995.0,0.0,1995.0,1949.0,450,0.0,2288574255.0,160.0,15002369.0,214.0,False
1070,5,86,0,7,0.0,75.0,0.0,1.0,169.0,169.0,0.0,1976.0,310,10.0,2463068380.0,21.0,10003262.0,0.0,False
1055,5,92,1,7,0.0,75.0,0.0,1.0,169.0,169.0,0.0,1976.0,310,10.0,2463068380.0,21.0,10003262.0,0.0,False
1071,5,246,0,2,231.0,7.0,0.0,1.0,404.0,404.0,0.0,1951.0,310,2.0,2462270634.0,-130.0,10004568.0,214.0,False
637,5,233,0,2,231.0,7.0,0.0,1.0,404.0,404.0,0.0,1951.0,310,2.0,2462270634.0,-130.0,10004568.0,214.0,False
1072,13,74296,310,4,441.0,0.0,133.0,1.0,141579.0,133611.0,351.0,1890.0,140,0.0,1819464438.0,20.0,10002241.0,0.0,True
1198,13,73450,350,4,441.0,0.0,133.0,1.0,141579.0,133611.0,351.0,1890.0,140,0.0,1819464438.0,20.0,10002241.0,0.0,True
1073,19,277,0,7,0.0,72.0,0.0,1.0,790.0,790.0,0.0,2013.0,370,11.0,2244166767.0,503.0,10003262.0,0.0,False
1133,19,283,0,7,0.0,72.0,0.0,1.0,790.0,790.0,0.0,2013.0,370,11.0,2244166767.0,503.0,10003262.0,0.0,False
1074,3,554,7,2,212.0,2.0,0.0,2.0,1184.0,0.0,1183.0,1949.0,450,0.0,2458877273.0,609.0,10004528.0,211.0,False
387,3,534,10,2,212.0,2.0,0.0,2.0,1184.0,0.0,1183.0,1949.0,450,0.0,2458877273.0,609.0,10004528.0,211.0,False
1075,9,156,0,7,0.0,72.0,0.0,1.0,308.0,292.0,0.0,1977.0,320,6.0,2129770830.0,337.0,10003262.0,0.0,False
1024,9,151,1,7,0.0,72.0,0.0,1.0,308.0,292.0,0.0,1977.0,320,6.0,2129770830.0,337.0,10003262.0,0.0,False
1076,5,7764,58,2,237.0,99.0,0.0,2.0,18891.0,10.0,18864.0,1949.0,270,0.0,2295373626.0,235.0,10004426.0,0.0,True
389,5,6565,59,2,237.0,99.0,0.0,2.0,18891.0,10.0,18864.0,1949.0,270,0.0,2295373626.0,235.0,10004426.0,0.0,True
1077,2,366,2,7,0.0,73.0,445.0,1.0,687.0,647.0,5.0,1977.0,370,10.0,2323664896.0,622.0,10003299.0,0.0,False
1021,2,353,2,7,0.0,73.0,445.0,1.0,687.0,647.0,5.0,1977.0,370,10.0,2323664896.0,622.0,10003299.0,0.0,False
1078,11,538,1,4,422.0,25.0,142.0,1.0,1195.0,1170.0,0.0,1949.0,310,1.0,1933766126.0,50.0,10002116.0,0.0,False
442,11,543,1,4,422.0,25.0,142.0,1.0,1195.0,1170.0,0.0,1949.0,310,1.0,1933766126.0,50.0,10002116.0,0.0,False
1079,8,5357,27,3,311.0,99.0,222.0,1.0,12110.0,12092.0,0.0,1957.0,170,0.0,2097773970.0,18.0,10004207.0,310.0,False
665,8,5303,32,3,311.0,99.0,222.0,1.0,12110.0,12092.0,0.0,1957.0,170,0.0,2097773970.0,18.0,10004207.0,310.0,True
1080,5,488,1,2,234.0,8.0,0.0,1.0,976.0,971.0,0.0,1960.0,310,1.0,2246471474.0,74.0,10004394.0,213.0,False
718,5,501,2,2,234.0,8.0,0.0,1.0,976.0,971.0,0.0,1960.0,310,1.0,2246471474.0,74.0,10004394.0,213.0,False
1081,4,337,0,2,293.0,71.0,0.0,1.0,550.0,540.0,0.0,1970.0,310,1.0,2627175073.0,-130.0,10004579.0,211.0,False
1173,4,339,2,2,293.0,71.0,0.0,1.0,550.0,540.0,0.0,1970.0,310,1.0,2627175073.0,-130.0,10004579.0,211.0,False
1082,19,890,1,4,421.0,20.0,131.0,1.0,1730.0,1716.0,0.0,1933.0,350,0.0,1892967483.0,43.0,10002133.0,0.0,False
133,19,876,1,4,421.0,20.0,131.0,1.0,1730.0,1716.0,0.0,1933.0,350,0.0,1892967483.0,43.0,10002133.0,0.0,False
1083,12,383,2,4,432.0,30.0,143.0,1.0,753.0,744.0,0.0,1949.0,310,1.0,1865064238.0,78.0,10002241.0,0.0,False
528,12,398,2,4,432.0,30.0,143.0,1.0,753.0,744.0,0.0,1949.0,310,1.0,1865064238.0,78.0,10002241.0,0.0,False
1084,5,657,1,2,236.0,13.0,0.0,1.0,1144.0,1110.0,1.0,1948.0,330,15.0,2057172257.0,148.0,10004394.0,213.0,False
319,5,629,2,2,236.0,13.0,0.0,1.0,1144.0,1110.0,1.0,1948.0,330,15.0,2057172257.0,148.0,10004394.0,213.0,False
1085,3,302,1,2,212.0,55.0,0.0,1.0,556.0,537.0,0.0,1945.0,310,1.0,2520277853.0,411.0,10004591.0,211.0,False
258,3,317,3,2,212.0,55.0,0.0,1.0,556.0,537.0,0.0,1945.0,310,1.0,2520277853.0,411.0,10004591.0,211.0,False
1086,12,35652,358,4,432.0,0.0,133.0,4.0,75538.0,53975.0,17858.0,1948.0,150,0.0,1875264837.0,60.0,10002228.0,0.0,True
1199,12,34117,400,4,432.0,0.0,133.0,4.0,75538.0,53975.0,17858.0,1948.0,150,0.0,1875264837.0,60.0,10002228.0,0.0,True
1087,15,87752,331,5,512.0,0.0,122.0,1.0,159159.0,148955.0,460.0,1921.0,140,0.0,1835466402.0,0.0,10001533.0,0.0,True
1200,15,86850,327,5,512.0,0.0,122.0,1.0,159159.0,148955.0,460.0,1921.0,140,0.0,1835466402.0,0.0,10001533.0,0.0,True
1088,5,286,1,2,234.0,9.0,0.0,1.0,503.0,494.0,0.0,1926.0,330,15.0,2192473153.0,58.0,10004411.0,213.0,False
80,5,288,2,2,234.0,9.0,0.0,1.0,503.0,494.0,0.0,1926.0,330,15.0,2192473153.0,58.0,10004411.0,213.0,False
1089,19,532,0,4,421.0,20.0,141.0,1.0,1098.0,1064.0,0.0,1932.0,330,15.0,1943668046.0,57.0,10002133.0,0.0,False
114,19,526,0,4,421.0,20.0,141.0,1.0,1098.0,1064.0,0.0,1932.0,330,15.0,1943668046.0,57.0,10002133.0,0.0,False
1090,5,520,3,2,236.0,13.0,0.0,1.0,1067.0,1002.0,0.0,1941.0,330,15.0,2091072404.0,210.0,10004394.0,213.0,False
227,5,511,2,2,236.0,13.0,0.0,1.0,1067.0,1002.0,0.0,1941.0,330,15.0,2091072404.0,210.0,10004394.0,213.0,False
1091,15,27094,46,5,511.0,0.0,121.0,1.0,46720.0,45974.0,58.0,1923.0,160,0.0,1851967183.0,10.0,10001605.0,0.0,True
1004,15,26974,74,5,511.0,0.0,121.0,1.0,46720.0,45974.0,58.0,1923.0,160,0.0,1851967183.0,10.0,10001605.0,0.0,True
1092,8,576,1,3,311.0,12.0,222.0,1.0,982.0,954.0,0.0,1932.0,330,15.0,2117574431.0,30.0,10004207.0,0.0,False
111,8,562,1,3,311.0,12.0,222.0,1.0,982.0,954.0,0.0,1932.0,330,15.0,2117574431.0,30.0,10004207.0,0.0,False
1093,5,4252,18,2,235.0,99.0,242.0,1.0,7722.0,7578.0,8.0,1925.0,180,0.0,2158173426.0,62.0,10004411.0,0.0,False
72,5,4199,9,2,235.0,99.0,242.0,1.0,7722.0,7578.0,8.0,1925.0,180,0.0,2158173426.0,62.0,10004411.0,0.0,False
1094,4,341,0,2,294.0,71.0,0.0,1.0,704.0,704.0,0.0,1968.0,320,2.0,2759575016.0,419.0,10004579.0,211.0,False
1172,4,344,0,2,294.0,71.0,0.0,1.0,704.0,704.0,0.0,1968.0,320,2.0,2759575016.0,419.0,10004579.0,211.0,False
1095,5,355,1,2,233.0,8.0,0.0,1.0,690.0,676.0,5.0,1942.0,310,1.0,2391272193.0,29.0,10004394.0,213.0,False
